data_pubblicazione,data_validita_inizio,data_validita_fine,zona_codice,avviso_criticita,avviso_idrogeologico,avviso_temporali,avviso_idraulico
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Camp-5,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Camp-6,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Camp-7,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Camp-8,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Emil-A1,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Emil-A2,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Emil-B1,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Emil-B2,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Emil-C1,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Emil-C2,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Emil-D1,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Emil-D2,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Emil-D3,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Emil-E1,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Emil-E2,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Emil-F1,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Emil-F2,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Emil-F3,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Emil-G1,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Emil-G2,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Emil-H1,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Emil-H2,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Friu-A,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Friu-B,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Friu-C,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Friu-D,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lazi-A,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lazi-B,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lazi-C,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lazi-D,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lazi-E,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lazi-F,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lazi-G,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Ligu-A,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Ligu-B,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Ligu-C,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Ligu-D,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Ligu-E,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lomb-01,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lomb-02,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lomb-03,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lomb-04,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lomb-05,Moderata per rischio temporali / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lomb-06,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lomb-07,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lomb-08,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lomb-09,Moderata per rischio temporali / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lomb-10,Moderata per rischio temporali / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lomb-11,Moderata per rischio temporali / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lomb-12,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lomb-13,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lomb-14,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lomb-15,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Lomb-16,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Marc-1,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-08-04T15:26:59+02:00,2023-08-04T15:26:59+02:00,2023-08-04T23:59:59+02:00,Marc-2,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
