data_pubblicazione,data_validita_inizio,data_validita_fine,zona_codice,avviso_criticita,avviso_idrogeologico,avviso_temporali,avviso_idraulico
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Cala-2,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Cala-3,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Cala-4,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Cala-5,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Cala-6,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Cala-7,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Cala-8,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Camp-1,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Camp-2,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Camp-3,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Camp-4,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Camp-5,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Camp-6,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Camp-7,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Camp-8,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Emil-A1,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Emil-A2,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Emil-B1,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Emil-B2,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Emil-C1,Moderata per rischio temporali / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Emil-C2,Ordinaria per rischio idraulico / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Emil-D1,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Emil-D2,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Emil-D3,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Emil-E1,Moderata per rischio temporali / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Emil-E2,Ordinaria per rischio idraulico / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Emil-F1,Ordinaria per rischio idraulico / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Emil-F2,Ordinaria per rischio idraulico / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Emil-F3,Ordinaria per rischio idraulico / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Emil-G1,Moderata per rischio temporali / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Emil-G2,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Emil-H1,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Emil-H2,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Friu-A,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Friu-B,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Friu-C,Moderata per rischio idraulico / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Friu-D,Moderata per rischio idraulico / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lazi-A,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lazi-B,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lazi-C,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lazi-D,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lazi-E,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lazi-F,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lazi-G,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Ligu-A,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Ligu-B,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Ligu-C,Moderata per rischio temporali / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Ligu-D,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Ligu-E,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lomb-01,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lomb-02,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lomb-03,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lomb-04,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lomb-05,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lomb-06,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lomb-07,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lomb-08,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lomb-09,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lomb-10,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lomb-11,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lomb-12,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lomb-13,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lomb-14,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lomb-15,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Lomb-16,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2023-10-26T17:16:59+02:00,2023-10-27T00:00:00+02:00,2023-10-27T23:59:59+02:00,Marc-1,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
