data_pubblicazione,data_validita_inizio,data_validita_fine,zona_codice,avviso_criticita,avviso_idrogeologico,avviso_temporali,avviso_idraulico
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Sici-I,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-A1,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-A2,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-A3,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-A4,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-A5,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-A6,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-B,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-C,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-E1,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-E2,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-E3,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-F1,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-F2,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-I,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-L,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-M,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-O1,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-O2,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-O3,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-R1,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-R2,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-S1,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-S2,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-S3,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-T,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tosc-V,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tren-A,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Tren-B,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Umbr-A,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Umbr-B,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Umbr-C,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Umbr-D,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Umbr-E,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Umbr-F,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,VDAo-A,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,VDAo-B,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,VDAo-C,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,VDAo-D,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Vene-A,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Vene-B,Elevata per rischio idraulico / ALLERTA ROSSA,Elevata / ALLERTA ROSSA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Elevata / ALLERTA ROSSA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Vene-C,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Vene-D,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Vene-E,Moderata per rischio idraulico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Vene-F,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Vene-G,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Vene-H,Elevata per rischio idrogeologico / ALLERTA ROSSA,Elevata / ALLERTA ROSSA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE
