data_pubblicazione,data_validita_inizio,data_validita_fine,zona_codice,avviso_criticita,avviso_idrogeologico,avviso_temporali,avviso_idraulico
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Emil-D1,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Emil-D2,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Emil-D3,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Emil-E1,Moderata per rischio temporali / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Emil-E2,Moderata per rischio temporali / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Emil-F1,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Emil-F2,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Emil-F3,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Emil-G1,Moderata per rischio idraulico / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Emil-G2,Moderata per rischio idraulico / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Emil-H1,Moderata per rischio temporali / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Emil-H2,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Friu-A,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Friu-B,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Friu-C,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Friu-D,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lazi-A,Moderata per rischio temporali / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lazi-B,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lazi-C,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lazi-D,Moderata per rischio temporali / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lazi-E,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lazi-F,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lazi-G,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Ligu-A,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Ligu-B,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Ligu-C,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Ligu-D,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Ligu-E,Moderata per rischio temporali / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lomb-01,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lomb-02,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lomb-03,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lomb-04,Moderata per rischio temporali / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lomb-05,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lomb-06,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lomb-07,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lomb-08,Moderata per rischio temporali / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lomb-09,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lomb-10,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lomb-11,Moderata per rischio temporali / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lomb-12,Moderata per rischio temporali / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lomb-13,Moderata per rischio temporali / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lomb-14,Moderata per rischio temporali / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lomb-15,Moderata per rischio temporali / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Lomb-16,Moderata per rischio temporali / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Marc-1,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Marc-2,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Marc-3,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Marc-4,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-09-08T15:24:59+02:00,2024-09-08T15:24:59+02:00,2024-09-08T23:59:59+02:00,Marc-5,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
