data_pubblicazione,data_validita_inizio,data_validita_fine,zona_codice,avviso_criticita,avviso_idrogeologico,avviso_temporali,avviso_idraulico
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Basi-E1,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Basi-E2,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Cala-1,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Cala-2,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Cala-3,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Cala-4,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Cala-5,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Cala-6,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Cala-7,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Cala-8,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Camp-1,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Camp-2,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Camp-3,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Camp-4,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Camp-5,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Camp-6,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Camp-7,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Camp-8,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Emil-A1,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Emil-A2,Ordinaria per rischio idraulico / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Emil-B1,Ordinaria per rischio idraulico / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Emil-B2,Ordinaria per rischio idraulico / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Emil-C1,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Emil-C2,Ordinaria per rischio idraulico / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Emil-D1,Ordinaria per rischio idraulico / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Emil-D2,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Emil-D3,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Emil-E1,Moderata per rischio idraulico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Emil-E2,Moderata per rischio idraulico / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Emil-F1,Moderata per rischio idraulico / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Emil-F2,Moderata per rischio idraulico / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Emil-F3,Moderata per rischio idraulico / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Emil-G1,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Emil-G2,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Emil-H1,Ordinaria per rischio idraulico / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Emil-H2,Ordinaria per rischio idraulico / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Friu-A,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Friu-B,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Friu-C,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Friu-D,Ordinaria per rischio idraulico / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lazi-A,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lazi-B,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lazi-C,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lazi-D,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lazi-E,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lazi-F,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lazi-G,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Ligu-A,Ordinaria per rischio temporali / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Ligu-B,Moderata per rischio temporali / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Ligu-C,Elevata per rischio idrogeologico / ALLERTA ROSSA,Elevata / ALLERTA ROSSA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Ligu-D,Moderata per rischio temporali / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Ligu-E,Moderata per rischio temporali / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lomb-01,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lomb-02,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lomb-03,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lomb-04,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lomb-05,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lomb-06,Elevata per rischio idrogeologico / ALLERTA ROSSA,Elevata / ALLERTA ROSSA,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lomb-07,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lomb-08,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lomb-09,Moderata per rischio idraulico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Moderata / ALLERTA ARANCIONE
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lomb-10,Moderata per rischio idraulico / ALLERTA ARANCIONE,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Moderata / ALLERTA ARANCIONE
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lomb-11,Ordinaria per rischio idraulico / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lomb-12,Ordinaria per rischio idrogeologico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lomb-13,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lomb-14,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lomb-15,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Lomb-16,Moderata per rischio idrogeologico / ALLERTA ARANCIONE,Moderata / ALLERTA ARANCIONE,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Marc-1,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Marc-2,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Marc-3,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Marc-4,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-10-07T15:44:59+02:00,2024-10-08T00:00:00+02:00,2024-10-08T23:59:59+02:00,Marc-5,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
